PID,HP_X,HP_Y,HP_Z,HR_X,HR_Y,HR_Z,HR_W,LP_X,LP_Y,LP_Z,LR_X,LR_Y,LR_Z,LR_W,RP_X,RP_Y,RP_Z,RR_X,RR_Y,RR_Z,RR_W
1,3.550782,3.390444,-2.913146,-0.004088603,-0.6283028,0.03474499,0.7771819,2.632318,2.366374,-2.900712,-0.3339844,-0.4933771,-0.661724,-0.4551426,2.822232,3.153769,-2.526073,0.1825442,-0.3702352,-0.6303715,0.6574461
1,3.570406,3.373255,-2.865765,0.0221173,-0.5927788,0.0140214,0.8049394,2.668258,2.361119,-2.896807,-0.3585666,-0.5036349,-0.6350689,-0.4631084,2.671031,3.190978,-2.570543,0.09966514,-0.3354689,-0.6268516,0.6961211
1,3.579831,3.349106,-2.778906,0.09222656,-0.4380142,-2.76E-05,0.8942248,2.714728,2.315865,-2.814124,-0.38869,-0.5266492,-0.6409345,-0.4009536,2.706043,3.13923,-2.48931,0.09973394,-0.268184,-0.6111227,0.7380105
1,3.594132,3.31568,-2.71169,0.1725372,-0.2432595,0.000160127,0.9544924,2.742571,2.306341,-2.707739,-0.4407545,-0.5833502,-0.5925557,-0.3381061,2.838169,2.988301,-2.360084,0.09119084,-0.2144319,-0.5892507,0.7736193
1,3.572252,3.307825,-2.684866,0.2169196,-0.121575,-0.007414009,0.968561,2.793077,2.281207,-2.562432,-0.4804272,-0.6051842,-0.5830941,-0.2508847,3.063392,2.660775,-2.283221,0.1490694,-0.07397788,-0.5371225,0.826925
1,3.527615,3.300994,-2.673454,0.2429746,-0.03843642,-0.01629597,0.9691339,2.808615,2.234577,-2.411845,-0.5156932,-0.6025246,-0.5792626,-0.1883603,3.307692,2.29827,-2.249717,0.1596335,0.1149264,-0.6188858,0.7604535
1,3.485879,3.269424,-2.664516,0.2911145,0.05008229,-0.0207626,0.9551508,2.846273,2.196537,-2.335585,-0.5416589,-0.5936978,-0.58404,-0.1141312,3.4873,2.114867,-2.314129,0.1300357,0.2545994,-0.5979271,0.7488345
1,3.445956,3.237962,-2.621274,0.3189171,0.1194774,-0.03629995,0.9395208,2.872442,2.141864,-2.250649,-0.5770999,-0.5702685,-0.5836105,-0.03388909,3.619539,1.936141,-2.356653,0.07306465,0.4459814,-0.508092,0.7332153
1,3.49,3.198904,-2.532277,0.3328068,0.1548417,-0.03436191,0.9295607,2.920775,2.055299,-2.235197,-0.6117623,-0.5670189,-0.5515395,-0.006373026,3.738546,1.843178,-2.367595,0.04674527,0.6314943,-0.4350598,0.6401194
1,3.604084,3.129377,-2.399014,0.32474,0.1535707,-0.03268982,0.9326797,2.976846,1.983005,-2.242592,-0.6286204,-0.5484141,-0.5498776,0.04138898,3.942783,1.723977,-2.2564,0.03424377,0.7641537,-0.397692,0.5066929
1,3.751486,3.032662,-2.246783,0.3238868,0.1370307,-0.03537371,0.935451,3.016482,1.892589,-2.200228,-0.6526397,-0.5186032,-0.5513157,0.0341047,4.098764,1.52031,-2.058092,0.04468888,0.8121631,-0.3581033,0.4584278
1,3.859152,2.909727,-2.111851,0.3360453,0.1252375,-0.04012306,0.9326196,3.099765,1.884887,-2.149112,-0.668292,-0.4800888,-0.5677983,0.02248744,4.135025,1.4416,-1.933089,0.1093216,0.8304659,-0.3699295,0.4019047
1,3.922198,2.786452,-2.022953,0.337326,0.1182224,-0.05250863,0.9324577,3.082617,1.780113,-2.074664,-0.685044,-0.4582946,-0.5661294,-0.01335036,4.185677,1.260321,-1.763616,0.1730175,0.8418248,-0.3504434,0.3722706
1,3.941968,2.72558,-1.992952,0.3370786,0.1108806,-0.06473866,0.9326803,3.09924,1.732714,-2.067138,-0.6503708,-0.4595614,-0.6039315,-0.03298318,4.205648,1.127431,-1.65969,0.201232,0.8389351,-0.3369198,0.3770658
1,3.907803,2.824256,-2.038938,0.3341795,0.1150992,-0.06004547,0.933526,2.939382,1.5969,-2.061432,-0.6625147,-0.4540784,-0.5948986,-0.03134651,4.249468,1.125773,-1.641282,0.2558166,0.8329745,-0.2995542,0.3885598
1,3.814087,3.023322,-2.18975,0.283392,0.1455478,-0.03402847,0.9472839,3.086519,1.721937,-2.076858,-0.64859,-0.4611746,-0.6051759,-0.02027763,4.337722,1.337761,-1.68287,0.1774326,0.8527197,-0.2840269,0.4008933
1,3.677006,3.217768,-2.416494,0.1939679,0.196848,-0.01109434,0.9609913,3.029998,1.767731,-2.015701,-0.6374257,-0.499392,-0.5867388,-0.005810572,4.526389,1.879942,-1.652753,0.04146471,0.7741269,-0.4426447,0.4506372
1,3.550294,3.345749,-2.62747,0.08171698,0.2590719,0.001263879,0.9623942,2.985245,1.810883,-1.927276,-0.6574629,-0.5380996,-0.5273883,-0.007280909,4.610812,2.712421,-1.652967,-0.2140478,0.6398052,-0.5348987,0.5086415
1,3.43806,3.431449,-2.792594,-0.05565334,0.3068307,0.01430887,0.9500278,3.057279,1.984625,-1.930465,-0.6666039,-0.5841056,-0.4572373,-0.07344381,4.502976,3.414541,-1.843394,-0.4306279,0.5011367,-0.4864012,0.5716953
1,3.348383,3.4745,-2.91926,-0.1716384,0.3325202,0.02974002,0.926869,3.154533,2.240951,-2.153615,-0.5482816,-0.7460293,-0.3772608,0.02240715,4.380915,3.784753,-2.03568,-0.5567397,0.4735217,-0.4580533,0.5059696
1,3.274384,3.493767,-3.008605,-0.2591522,0.3334237,0.04454607,0.9053643,3.080266,2.150802,-2.134348,-0.5357384,-0.7356579,-0.4143866,0.008695367,4.236735,4.055099,-2.260623,-0.5825906,0.4487363,-0.4592614,0.4983001
1,3.226032,3.498961,-3.068704,-0.3250073,0.3342867,0.05972296,0.8826414,3.08361,2.177636,-2.162019,-0.5121192,-0.731778,-0.4496708,-0.005582639,4.130462,4.189295,-2.43686,-0.617358,0.4370894,-0.4341509,0.4892186
1,3.199735,3.499192,-3.112495,-0.3675241,0.332214,0.07044528,0.8657929,3.076337,2.17126,-2.122369,-0.5037133,-0.7471818,-0.4334452,0.01085046,4.119057,4.309024,-2.52314,-0.6783535,0.4140713,-0.4102236,0.4473232
1,3.193197,3.501702,-3.14759,-0.3877077,0.3342211,0.08405233,0.8549352,3.091878,2.212119,-2.110537,-0.5058079,-0.7522469,-0.4215032,0.02485863,4.112783,4.308774,-2.57861,-0.6839491,0.4031378,-0.4167815,0.4427041
1,3.180358,3.497922,-3.178707,-0.3995327,0.3418473,0.08864851,0.8459643,3.116682,2.252821,-2.130057,-0.5108538,-0.745184,-0.4257574,0.04959749,4.131381,4.282187,-2.602555,-0.5628759,0.5130504,-0.4192211,0.4941698
1,3.165334,3.487377,-3.207469,-0.4101214,0.3492646,0.09906718,0.8366603,3.150868,2.262405,-2.11837,-0.539039,-0.7322989,-0.4137242,0.0448069,4.186279,4.224524,-2.661243,-0.635123,0.5142351,-0.3370522,0.467522
1,3.163953,3.478375,-3.216786,-0.4106965,0.3461721,0.1096965,0.8363373,3.174443,2.290579,-2.112238,-0.5294839,-0.7483836,-0.3966512,0.04729256,4.117296,3.992833,-2.706472,-0.7336789,0.419858,-0.3320882,0.4185116
1,3.164572,3.47579,-3.22011,-0.4122476,0.3460495,0.1146042,0.8349656,3.172017,2.301255,-2.101871,-0.5419049,-0.7469305,-0.3819463,0.05050624,4.124915,3.980038,-2.692515,-0.7783451,0.3833963,-0.3280285,0.3736086
1,3.167386,3.480479,-3.219851,-0.4124667,0.3491921,0.1138741,0.8336478,3.200023,2.295275,-2.106233,-0.5547215,-0.7434112,-0.3696792,0.05441736,4.134412,4.095365,-2.645315,-0.7408913,0.4798295,-0.2701516,0.3845282
1,3.146669,3.47944,-3.210224,-0.407759,0.3527678,0.1171324,0.8340068,3.195689,2.303815,-2.104662,-0.5517204,-0.7454497,-0.3700941,0.0542188,4.099412,4.165783,-2.629202,-0.6212239,0.7059786,-0.1158162,0.319784
1,3.141682,3.479524,-3.193358,-0.4116167,0.3523078,0.1260311,0.8310037,3.189595,2.28876,-2.105993,-0.5528491,-0.745202,-0.3674847,0.06314178,4.015454,4.014672,-2.77586,-0.7296001,0.5266032,-0.2933907,0.3229472
1,3.148351,3.483464,-3.169038,-0.4120069,0.3585079,0.1301895,0.8275102,3.19644,2.297177,-2.084405,-0.5221166,-0.7664108,-0.3695233,0.05883262,4.126858,4.060346,-2.746717,-0.8657041,0.2835774,-0.3418495,0.2308226
1,3.15763,3.495023,-3.141893,-0.4138148,0.3584976,0.1324421,0.8262542,3.215048,2.301045,-2.06112,-0.5261385,-0.7598818,-0.3772748,0.05849547,4.157788,4.263201,-2.743788,-0.8713199,0.3167372,-0.2955519,0.2304957
1,3.157811,3.512629,-3.119644,-0.4175326,0.3616446,0.137452,0.8221841,3.221825,2.310948,-2.036979,-0.5130938,-0.77079,-0.375595,0.03931741,4.126124,4.384709,-2.736922,-0.8068887,0.4331529,-0.233928,0.3264765
1,3.147877,3.528344,-3.103086,-0.4232216,0.3570998,0.1338,0.8218642,3.214144,2.334932,-2.011639,-0.4870127,-0.7852767,-0.3795956,0.04545786,4.063513,4.394161,-2.723098,-0.7723342,0.5128279,-0.1861038,0.325381
1,3.139913,3.543032,-3.089045,-0.4196135,0.3544349,0.1386464,0.8240616,3.196203,2.349797,-1.996628,-0.4870119,-0.779239,-0.3927412,0.03688391,4.076052,4.408001,-2.708757,-0.7827161,0.5346931,-0.1786622,0.2637018
1,3.120583,3.565325,-3.0886,-0.4134534,0.3520437,0.1412566,0.8277488,3.174656,2.345039,-2.006577,-0.4816584,-0.7793158,-0.3986134,0.04218242,4.018125,4.483516,-2.804379,-0.8306723,0.467365,-0.1868818,0.2379679
1,3.101287,3.58333,-3.10471,-0.4083667,0.3612973,0.1394651,0.8265897,3.15158,2.358621,-2.018566,-0.4944728,-0.7686312,-0.4022339,0.0539504,3.9075,4.499049,-2.913046,-0.856284,0.4370183,-0.1912789,0.1980028
1,3.078366,3.578558,-3.120518,-0.3886828,0.3705803,0.1327697,0.8330474,3.122948,2.379594,-2.037868,-0.5041094,-0.7599857,-0.4055354,0.06193925,3.916296,4.582412,-3.004312,-0.8813308,0.3888055,-0.2027213,0.1760406
1,3.049891,3.552712,-3.1469,-0.3608139,0.3990301,0.1321343,0.8325436,3.073643,2.341199,-2.086969,-0.5342199,-0.7336386,-0.4127787,0.07744284,3.975536,4.481288,-2.993859,-0.8652198,0.4007452,-0.2071024,0.2188759
1,3.01697,3.539916,-3.171625,-0.3251838,0.4364209,0.125883,0.829425,3.033478,2.288051,-2.150046,-0.5821115,-0.7030727,-0.3952942,0.1028463,4.04797,4.138667,-2.955081,-0.8668636,0.3862953,-0.1726875,0.2636334
1,3.008484,3.50492,-3.198537,-0.2595014,0.4858027,0.1032582,0.8282467,3.011913,2.251786,-2.205358,-0.6146908,-0.6808364,-0.377497,0.1269375,4.189898,3.804474,-2.975449,-0.8434414,0.3962531,-0.2021707,0.3011929
1,3.004203,3.458112,-3.225448,-0.1691919,0.5146091,0.06269147,0.8382252,3.087106,2.255931,-2.25837,-0.6100155,-0.6917579,-0.3569817,0.1480414,4.240119,3.310528,-2.981241,-0.7417384,0.5077263,-0.2696584,0.345431
1,2.995497,3.400191,-3.253305,-0.07516085,0.5273673,0.02013243,0.846067,3.168498,2.287022,-2.315142,-0.6333356,-0.6853504,-0.3196669,0.1642984,4.234982,2.950318,-3.003059,-0.6194534,0.6285311,-0.2589418,0.3926517
1,2.978751,3.350243,-3.28228,0.001322543,0.5307354,-0.02160883,0.8472611,3.249074,2.32266,-2.341773,-0.6879867,-0.6506701,-0.266381,0.1798441,4.150262,2.658024,-3.062075,-0.4821389,0.7070342,-0.2412711,0.4576384
1,2.959297,3.32706,-3.293666,0.04199635,0.5150785,-0.04115674,0.8551237,3.28492,2.319326,-2.362778,-0.7197661,-0.6244852,-0.2157733,0.2130655,4.046195,2.581213,-3.142804,-0.428109,0.7237685,-0.2475112,0.4812693
1,2.947644,3.320691,-3.288864,0.0548548,0.4890438,-0.05546787,0.8687638,3.323885,2.289282,-2.337907,-0.7581864,-0.6210269,-0.1545771,0.1248402,3.931825,2.570512,-3.210267,-0.4162106,0.7243676,-0.2332878,0.4976316
1,2.953153,3.315629,-3.284385,0.07092347,0.4823269,-0.06036492,0.8710262,3.403088,2.28761,-2.352695,-0.8306445,-0.5508575,-0.0808349,-0.007172232,3.86349,2.569424,-3.239422,-0.4142689,0.7215257,-0.2248238,0.5071846
1,2.969682,3.314122,-3.276852,0.08231094,0.4796815,-0.06360359,0.8712549,3.471445,2.304668,-2.389265,-0.8400404,-0.5392969,-0.05224774,-0.02758697,3.849628,2.562877,-3.219491,-0.4154386,0.7135534,-0.2312267,0.5145742
1,2.988257,3.315627,-3.258265,0.08978303,0.47279,-0.06753742,0.8739836,3.486953,2.314016,-2.415751,-0.8354922,-0.5478739,-0.03711627,-0.02023497,3.863659,2.555467,-3.214025,-0.4184468,0.7054141,-0.2432281,0.5178159
1,3.007896,3.331267,-3.217708,0.09785421,0.4619344,-0.06627699,0.8790044,3.488287,2.299369,-2.405228,-0.8433748,-0.5365703,-0.02749823,-0.007433554,3.874341,2.553588,-3.191638,-0.4200364,0.6951664,-0.2490928,0.5275091
1,3.046547,3.360523,-3.153854,0.08755179,0.4609093,-0.04829462,0.8817964,3.492727,2.295045,-2.37784,-0.8443734,-0.5348391,-0.03130128,-0.001005078,3.896519,2.622708,-3.141458,-0.49307,0.6451033,-0.2950201,0.5036733
1,3.089466,3.394068,-3.096017,0.05327364,0.4943863,-0.01663242,0.8674488,3.494223,2.288547,-2.367721,-0.8264526,-0.5601596,-0.05645887,0.003115911,3.951056,2.830209,-3.129025,-0.6462768,0.5479643,-0.3666043,0.3842689
1,3.117584,3.41909,-3.066194,0.009984645,0.5506162,0.02299381,0.8343821,3.501978,2.276201,-2.308057,-0.8091913,-0.5852126,-0.04706085,0.02281989,3.947124,2.951198,-3.137565,-0.7433003,0.4337286,-0.3713117,0.3485858
1,3.138355,3.432431,-3.048246,-0.0254335,0.5958145,0.04795418,0.8012856,3.490657,2.288659,-2.259879,-0.8023863,-0.5926199,-0.05304678,0.04651824,3.896932,3.012654,-3.169842,-0.7677914,0.3566958,-0.4419999,0.2964805
1,3.147265,3.449259,-3.046099,-0.05902047,0.6147594,0.06490776,0.7838204,3.481833,2.259486,-2.182169,-0.7783393,-0.6201848,-0.06539007,0.07268359,3.938159,3.099726,-3.171466,-0.8657382,0.211455,-0.3990819,0.2156799
1,3.127663,3.45748,-3.063206,-0.08027572,0.6119201,0.08244517,0.782504,3.447618,2.324362,-2.177901,-0.7835431,-0.6142046,-0.07685588,0.0539094,4.112952,3.291136,-2.999113,-0.8822436,0.1134283,-0.4374459,0.1319903
1,3.090297,3.459906,-3.074898,-0.08712655,0.5953847,0.07642656,0.7950378,3.438293,2.361624,-2.178609,-0.7970977,-0.5982366,-0.07222512,0.0391371,4.841656,3.361005,-2.554012,-0.2143317,0.7598728,-0.4446678,0.4229962
1,3.060468,3.460082,-3.076502,-0.09609479,0.5674646,0.09507604,0.8122255,3.416984,2.359835,-2.197713,-0.8442757,-0.5338621,-0.04676621,0.001657057,4.365095,3.329049,-2.784472,0.1209912,0.9614058,-0.04384631,0.2431821
1,3.019974,3.428101,-3.125135,-0.04979662,0.5593913,0.08454416,0.8230759,3.411575,2.324294,-2.351183,-0.7997996,-0.5988886,0.02078,-0.03494739,3.822592,3.026185,-3.138961,-0.4972343,0.7945328,-0.2723781,0.2174533
1,2.984168,3.412658,-3.16869,-0.03699664,0.5467607,0.06815603,0.8336898,3.455318,2.404002,-2.441845,-0.7623014,-0.6363988,0.103572,-0.05626763,3.80514,2.910009,-3.238145,-0.580857,0.6639196,-0.3636811,0.2992522
1,2.963108,3.403932,-3.19257,-0.02237964,0.5294399,0.06085413,0.845866,3.43542,2.428396,-2.451208,-0.7473478,-0.6493907,0.1025567,-0.09615159,3.857749,2.925084,-3.255686,-0.662714,0.621398,-0.3134438,0.2764556
1,2.947998,3.403035,-3.199764,-0.01388883,0.5114181,0.05315081,0.8575742,3.361449,2.414435,-2.456049,-0.7445555,-0.6577144,0.06138945,-0.096334,3.847918,2.9509,-3.239732,-0.6589506,0.5468381,-0.4154809,0.3068026
1,2.933823,3.40118,-3.191794,-0.003976173,0.4920918,0.04832281,0.8691921,3.292357,2.390374,-2.451736,-0.7473672,-0.6579706,0.0136548,-0.09127178,3.840594,2.947427,-3.192822,-0.673647,0.5525486,-0.3703364,0.3220881
1,2.923402,3.399161,-3.181998,0.008551169,0.4680205,0.05663565,0.8818595,3.240333,2.371216,-2.443151,-0.7417935,-0.6619527,-0.02142837,-0.1053654,3.853179,2.952437,-3.110677,-0.6208565,0.5984008,-0.3630584,0.3530473
1,2.919247,3.402749,-3.186133,0.006616034,0.45508,0.05594251,0.888667,3.190287,2.348321,-2.437671,-0.7303378,-0.6735623,-0.06072626,-0.09608754,4.010695,2.957214,-2.921889,-0.5922359,0.6162719,-0.3536877,0.3799613
1,2.89891,3.435019,-3.194839,-0.04589047,0.4128359,0.06860003,0.9070582,3.158321,2.354915,-2.42768,-0.7205442,-0.6792067,-0.06684312,-0.122582,4.146025,2.935308,-2.78568,-0.5170891,0.7110922,-0.306961,0.3643375
1,2.877974,3.480525,-3.241527,-0.1815162,0.3917364,0.07141166,0.8991634,3.131569,2.362005,-2.366668,-0.6888702,-0.6895665,-0.04096351,-0.2197226,4.161313,2.930745,-2.759539,-0.51542,0.7050391,-0.3293161,0.3589053
1,2.882862,3.482918,-3.313492,-0.2345458,0.4681136,0.03670502,0.8511819,3.108176,2.30856,-2.391344,-0.7171341,-0.6719205,-0.06323224,-0.1739059,4.138525,2.90714,-2.800243,-0.5471552,0.681659,-0.3482974,0.3386016
1,2.869506,3.472389,-3.376148,-0.258918,0.5070493,0.01689038,0.821935,3.115081,2.272659,-2.424985,-0.7353776,-0.6652369,-0.1116199,-0.06496757,4.156281,2.948334,-2.831183,-0.5317302,0.7183456,-0.3174422,0.3169748
1,2.84073,3.466054,-3.420522,-0.290625,0.523775,0.02112691,0.8004689,3.152466,2.297315,-2.433459,-0.7324349,-0.6704389,-0.0953806,-0.0703806,4.162692,2.984617,-2.898995,-0.5230621,0.7260554,-0.3163139,0.3149527
1,2.817538,3.461394,-3.437908,-0.3021107,0.5332534,0.02834585,0.7896622,3.21048,2.323933,-2.442507,-0.7285231,-0.6785048,-0.05552029,-0.07617712,4.174313,2.990774,-2.986975,-0.5393667,0.7181306,-0.315934,0.3058721
1,2.803525,3.467646,-3.442196,-0.3160059,0.5354801,0.04212945,0.7820655,3.229176,2.343595,-2.453219,-0.723887,-0.6829149,-0.03758173,-0.09056842,4.171988,2.988632,-3.030666,-0.5288038,0.7242404,-0.3233046,0.3021862
1,2.804287,3.479589,-3.439753,-0.3263161,0.5465296,0.06098201,0.7688332,3.239551,2.332003,-2.472048,-0.7106599,-0.6962783,-0.03945152,-0.0927503,4.179115,2.97666,-3.018158,-0.5367141,0.72125,-0.3092636,0.3099879
1,2.815606,3.480894,-3.456609,-0.3219005,0.6194894,0.06184958,0.7132935,3.209828,2.319148,-2.475857,-0.7290536,-0.6807801,-0.05846607,-0.04001445,4.176501,2.986945,-2.975776,-0.5345474,0.7231594,-0.2968889,0.3211799
1,2.801332,3.476463,-3.455431,-0.3335702,0.6401421,0.0636343,0.6891297,3.219005,2.304668,-2.472242,-0.7168834,-0.6929756,-0.07649479,0.003397057,4.207965,2.983649,-2.89378,-0.5020471,0.738876,-0.2654945,0.3626619
1,2.781189,3.476098,-3.433939,-0.3396921,0.6293989,0.08051554,0.6942503,3.254359,2.299788,-2.475411,-0.7138875,-0.6939198,-0.09396072,0.003354406,4.200554,2.964804,-2.895177,-0.4975403,0.7457027,-0.2434377,0.3702962
1,2.775472,3.474495,-3.410355,-0.3364547,0.6256397,0.08619118,0.6985302,3.276255,2.306842,-2.472703,-0.7309727,-0.6796085,-0.06090936,0.01006558,4.215949,2.946217,-2.925586,-0.4995149,0.7485762,-0.2310739,0.3697613
1,2.788014,3.475946,-3.371354,-0.3152041,0.6141614,0.08341576,0.7186751,3.270685,2.296704,-2.464003,-0.7272495,-0.6827461,-0.06922069,0.01321059,4.260557,2.910316,-2.913825,-0.4956691,0.761488,-0.2292808,0.3491111
1,2.822776,3.469249,-3.276134,-0.2382847,0.5424316,0.08240676,0.8013723,3.212453,2.261932,-2.439161,-0.7380857,-0.6625015,-0.1226212,0.03585206,4.243646,2.886322,-2.856809,-0.4788004,0.7649399,-0.2484061,0.3520108
1,2.86231,3.434638,-3.149056,-0.1101418,0.3671368,0.06003208,0.92167,3.166981,2.257225,-2.427751,-0.7438775,-0.6331503,-0.2139304,-0.000882296,4.193042,2.86911,-2.748048,-0.4226422,0.7520396,-0.2535718,0.4376202
1,2.93013,3.397376,-3.046619,-0.02133877,0.2430232,0.05075022,0.9684569,3.1092,2.226826,-2.345002,-0.7426992,-0.6322243,-0.2016443,-0.08960968,4.0731,2.818316,-2.568406,-0.3362481,0.7234118,-0.2974495,0.5245345
1,3.033579,3.361559,-2.957302,0.05332685,0.1714118,0.04097939,0.9829013,3.059126,2.193374,-2.245456,-0.7227728,-0.6384709,-0.2287504,-0.1327693,4.00267,2.691449,-2.378341,-0.2816826,0.6970746,-0.3226191,0.5750294
1,3.136311,3.326689,-2.862695,0.1149342,0.1247129,0.01929537,0.9853246,3.013138,2.149526,-2.158255,-0.7254499,-0.5929036,-0.308274,-0.1647875,3.918912,2.547459,-2.247786,-0.2027635,0.6805853,-0.3628078,0.6033748
1,3.221613,3.309806,-2.774501,0.1814709,0.1045059,0.003801177,0.9778203,2.970214,2.105901,-2.110929,-0.7201334,-0.5590775,-0.3635838,-0.1914346,3.90011,2.354794,-2.18563,-0.1011119,0.6842413,-0.2893388,0.66172
1,3.323627,3.288657,-2.654979,0.2314998,0.1097939,-0.003531054,0.966613,2.921085,2.036088,-2.090423,-0.696815,-0.5235903,-0.4634535,-0.1597275,3.921872,2.05909,-2.093521,-0.01903707,0.7089931,-0.2458095,0.6607149
1,3.448992,3.240489,-2.48796,0.2796651,0.09755273,-0.004601189,0.9551177,2.921623,1.988814,-2.0959,-0.695881,-0.4920735,-0.5011379,-0.1499136,3.95881,1.862105,-2.08756,0.04640309,0.7427589,-0.1712127,0.6456333
1,3.609793,3.122042,-2.294975,0.306147,0.07224954,-0.008764519,0.9491982,2.937347,1.939621,-2.084531,-0.704252,-0.4526367,-0.5304486,-0.133317,4.000928,1.687505,-2.020121,0.1017603,0.755914,-0.1183255,0.6357972
1,3.758165,2.953579,-2.15013,0.3256388,0.0553657,-0.02097612,0.9436387,2.960919,1.898763,-2.051814,-0.7265833,-0.4214664,-0.5235478,-0.1426203,4.053299,1.4501,-1.858144,0.1562727,0.7662454,-0.1071062,0.613983
1,3.87348,2.772517,-2.000668,0.3161699,0.04225541,-0.05189129,0.9463395,2.896912,1.795135,-1.971535,-0.7348943,-0.3789554,-0.539496,-0.1589569,4.070793,1.2409,-1.684009,0.1911508,0.7687808,-0.122789,0.5977963
1,3.973312,2.500384,-1.85699,0.3216612,0.06130743,-0.08172241,0.9413273,2.938208,1.809361,-1.961792,-0.7427456,-0.3596074,-0.5264232,-0.2046711,4.083265,1.057109,-1.540705,0.2392042,0.7764332,-0.1187885,0.5708085
1,4.032918,2.217921,-1.743188,0.332267,0.07126208,-0.1140356,0.9335504,2.822148,1.61943,-1.916223,-0.7425622,-0.3376815,-0.5473434,-0.1870502,4.067583,0.8262298,-1.477795,0.2302564,0.7834857,-0.1563532,0.555595
1,4.065923,2.032389,-1.651904,0.3259917,0.07043149,-0.1416619,0.9320412,2.800325,1.561459,-1.927345,-0.743888,-0.3022266,-0.5320777,-0.2686692,4.05318,0.5202489,-1.361713,0.2051363,0.7809636,-0.1982345,0.555624
1,4.077586,2.007353,-1.622873,0.315564,0.0703824,-0.1564076,0.933275,2.693874,1.522461,-1.980802,-0.7113014,-0.2594157,-0.581697,-0.2972916,3.995069,0.3579217,-1.234262,0.224413,0.7760295,-0.3003361,0.5071639
1,4.09165,2.18242,-1.648252,0.319056,0.09129827,-0.1500981,0.9313101,2.778011,1.520635,-1.964672,-0.6682534,-0.2772331,-0.6083639,-0.3263014,3.999033,0.3954382,-1.16813,0.2418745,0.7890707,-0.3087842,0.4727753
1,4.09736,2.489346,-1.761751,0.2740036,0.1376725,-0.1387543,0.9416558,2.812859,1.5898,-1.913371,-0.6843976,-0.2853864,-0.6014543,-0.2973337,4.107616,0.6192393,-1.212274,0.2121497,0.721148,-0.399443,0.5247698
1,4.03787,2.861268,-1.982046,0.1894974,0.1925158,-0.1164801,0.9557514,2.85456,1.742784,-1.900615,-0.716481,-0.3341526,-0.5589269,-0.2501956,4.303283,1.035065,-1.199494,0.05651868,0.6627051,-0.5516028,0.5033507
1,3.918327,3.13494,-2.257253,0.1134278,0.2346244,-0.1038702,0.9598419,2.846594,1.920481,-1.855317,-0.6983317,-0.4148102,-0.5285315,-0.2468196,4.555862,1.774304,-1.197721,0.003862432,0.6572084,-0.5310075,0.5348769
1,3.768695,3.286997,-2.509616,0.05094196,0.277714,-0.08423606,0.9556067,2.828843,2.159754,-1.879404,-0.6777309,-0.4580061,-0.4990479,-0.2861162,4.687105,2.533716,-1.319906,-0.1724503,0.6125363,-0.5310709,0.5594855
1,3.648091,3.368475,-2.717977,-0.02194312,0.3242076,-0.07707531,0.9425855,2.824425,2.2772,-1.924905,-0.626377,-0.5677803,-0.4868078,-0.2197625,4.647733,3.134419,-1.591731,-0.3764358,0.5446545,-0.481741,0.5740847
1,3.558119,3.419949,-2.880764,-0.08158006,0.358739,-0.05525093,0.9282233,2.879985,2.326442,-2.006994,-0.5917912,-0.6413553,-0.3861997,-0.2988248,4.618569,3.49881,-1.847425,-0.4648873,0.522554,-0.4554611,0.5507923
1,3.468752,3.425592,-3.01678,-0.1079029,0.3940928,-0.03073263,0.912197,2.808684,2.287099,-2.050026,-0.560658,-0.6835105,-0.3997312,-0.2422622,4.578025,3.689012,-2.128637,-0.517781,0.509928,-0.4339018,0.5325463
1,3.374459,3.411813,-3.127825,-0.1118552,0.4258979,-0.01318123,0.8977336,2.826353,2.317483,-2.11826,-0.5629221,-0.7023388,-0.379667,-0.2137573,4.542609,3.714514,-2.376234,-0.525063,0.609531,-0.3756662,0.4600606
1,3.288572,3.403789,-3.21401,-0.1100309,0.4464377,0.001559355,0.8880226,2.844143,2.282155,-2.167591,-0.5980123,-0.6823885,-0.381773,-0.176002,4.562347,3.500587,-2.463263,-0.5561079,0.560867,-0.3860862,0.4765603
1,3.215077,3.395173,-3.275932,-0.0988409,0.4442461,0.01044812,0.8903745,2.894246,2.284503,-2.201913,-0.6286321,-0.6713307,-0.3723015,-0.124613,4.365467,3.177029,-2.597595,-0.494676,0.5538763,-0.4168527,0.5241666
1,3.162742,3.389725,-3.307514,-0.0725668,0.4305808,0.01406216,0.8995202,2.955112,2.372015,-2.283346,-0.6467466,-0.6834512,-0.3153698,-0.1231061,4.18328,3.021039,-2.679424,-0.4435458,0.5414802,-0.4106674,0.5843104
1,3.117998,3.381822,-3.314626,-0.04877661,0.4078319,0.01353692,0.9116527,2.993342,2.39269,-2.311567,-0.6505289,-0.7190297,-0.1534565,0.1904193,4.048757,2.983813,-2.678113,-0.4278908,0.4907672,-0.3752935,0.6597059
1,3.076234,3.372697,-3.318442,-0.02410423,0.3893063,0.01012177,0.9207373,2.982448,2.404901,-2.381348,-0.6938741,-0.6681216,-0.2580047,-0.07473937,3.985104,2.918037,-2.698645,-0.4608134,0.4288993,-0.3176962,0.7090597
1,3.0438,3.361637,-3.322395,-0.008536963,0.3732273,0.01167779,0.9276272,2.965714,2.361176,-2.347773,-0.6733827,-0.6845235,-0.2394412,-0.1437053,3.85586,2.733282,-2.863872,-0.4356567,0.4190915,-0.4530288,0.6552331
